Company	Website url	Social url	Town	Industry	Main Tier	Sub tier	Date Added
Accor UK Business & Leisure Hotels Ltd	https://r.search.yahoo.com/cbclk2/dWU9QTczNDY2N0NCOEMzNDE5RSZ1dD0xNjE1MzE3MzMyNzMwJnVvPTgwMDU4MjM3MTY4NzcwJmx0PTImcz0xJmVzPXZ0RVQ2WFFHUFMuLlJuOTVJNWRUdGxHZEhTXzJBMVZOdEhvaUFYdUdmQS0t/RV=2/RE=1615346133/RO=10/RU=https://www.bing.com/aclick?ld=e8qPlx_CcxUJCQtOwLrQwzeTVUCUyURelD63b6dCW9DcuWrF1osCEUMJUSRpumD7oUf_UsfumTo0oIVaVXsD48p4uyyEgwqbd_tZFEvZj-XYNgpeDi5QTpeLzBqXY8TWhXYeSAU2kLN4VgelnYjPPuyG9xd3mk8Qajz5lI6P7Zh3VlvO2MM73xvxHhDwRZF6R5pRvOAw&u=aHR0cHMlM2ElMmYlMmY1MzIueGc0a2VuLmNvbSUyZnRyayUyZnYxJTNmcHJvZiUzZDU4JTI2Y2FtcCUzZDgwMjE3OSUyNmFmZmNvZGUlM2RjcjIwODMxMDQ3JTI2a2N0JTNkbXNuJTI2a2NoaWQlM2Q1ODE3MzclMjZjaWQlM2Q4MDA1ODIzNzE2ODc3MCUyNnF1ZXJ5U3RyJTNkQWNjb3IlMjUyMFVLJTI1MjBCdXNpbmVzcyUyNTIwTGVpc3VyZSUyNTIwSG90ZWxzJTI1MjBMdGQlMmNMb25kb24lMjZrZHYlM2RjJTI2Y3JpdGVyaWFpZCUzZGt3ZC04MDA1ODIyMDk1NjI3OCUzYWxvYy0xODglMjZhZGdyb3VwaWQlM2QxMjgwOTMxMDkzNjg4MzcxJTI2Y2FtcGFpZ25pZCUzZDI5ODEwMDM0NyUyNmxvY3BoeSUzZDEzMzYwMSUyNnVybCUzZGh0dHBzJTNhJTJmJTJmYWxsLmFjY29yLmNvbSUyZmxpZW5fZXh0ZXJuZS5zdmx0JTNmZ290byUzZGxpc3RlX2hvdGVsJTI2Y29kZV9sYW5ndWUlM2RlbiUyNm5vbV92aWxsZSUzZExvbmRvbiUyY1VuaXRlZCUyNTIwS2luZ2RvbSUyNm1lcmNoYW50aWQlM2RwcGMtYWNoLW1hci1tc24tdWstZW4tc2VhciUyNnNvdXJjZWlkJTNkYXctY2VuJTI2dXRtX3NvdXJjZSUzZEJpbmclMjZ1dG1fbWVkaXVtJTNkY3BjJTI2dXRtX2NhbXBhaWduJTNkcHBjLWFjaC1tYXItbXNuLXVrLWVuLXVrLWJtbS1zZWFyLWF3JTI2dXRtX3Rlcm0lM2RtYXIlMjZ1dG1fY29udGVudCUzZHVrLWVuLUdCLVYyMzUyJTI2bXNjbGtpZCUzZDk5NTZiNDg5MjlkYjEwNGQxOWM5ZDRjZWUwOGZhMzZl&rlid=9956b48929db104d19c9d4cee08fa36e/RK=2/RS=IpRbti94iD__iV6uIwJbKGWAC2k-;_ylc=cnQDMQ--?IG=481e2be1088e46b3ab0000000060f5a6		London	Food & Accomodation	Worker (A rating)	Skilled Worker	09/03/2021
Accor UK Limited	https://r.search.yahoo.com/cbclk2/dWU9N0FCMUQ4Q0QyQTlGNDcyMCZ1dD0xNTU3MTc2MjUxNzA1JnVvPTgwNzQ1Mzk0ODM1OTgzJmx0PTImcz0xJmVzPTZSSE5YbWtHUFM4SG9ERE80cHAxZ2N0ZGguWHZGY2l4eld3REVVaFJQUS0t/RV=2/RE=1557205052/RO=10/RU=https://www.bing.com/aclick?ld=e3JMUWkV6PV0UZHSiLCT9iczVUCUzwdDffuIajxg5oCcOjx2ABMEnOYtlyXYDKAg5AhcYD2ZWbx40Yz2fNlIv-zPj9jQGVUzaukvn0RFokfum0dWYXq5MascoK6oBZQykb_RL9qRZkfkXQZUAyxGob3ZPmeXJk0n8Rklx9xz6moiorPzWO&u=aHR0cCUzYSUyZiUyZjUzMi54ZzRrZW4uY29tJTJmdHJrJTJmdjElM2Zwcm9mJTNkNTglMjZjYW1wJTNkODAyMTc5JTI2YWZmY29kZSUzZGNyMTg4OTE3NzIlMjZrY3QlM2Rtc24lMjZrY2hpZCUzZDU4MTczNyUyNmNpZCUzZDgwNzQ1Mzk0ODM1OTgzJTI2cXVlcnlTdHIlM2RBY2NvciUyNTIwVUslMjUyMExpbWl0ZWQlMmNMb25kb24lMjZrZHYlM2RjJTI2Y3JpdGVyaWFpZCUzZGt3ZC04MDc0NTQxNTU5ODM3MiUzYWxvYy0xODglMjZhZGdyb3VwaWQlM2QxMjkxOTI2MjA5OTYxNzA5JTI2Y2FtcGFpZ25pZCUzZDI5ODEwMDM0NyUyNmxvY3BoeSUzZDE4OCUyNnVybCUzZGh0dHBzJTNhJTJmJTJmd3d3LmFjY29yaG90ZWxzLmNvbSUyZmdiJTJmY291bnRyeSUyZmhvdGVscy11bml0ZWQta2luZ2RvbS1wZ2Iuc2h0bWwuZ28lM2ZtZXJjaGFudGlkJTNkcHBjLWFjaC1tYXItbXNuLXVrLWVuLXNlYXIlMjZzb3VyY2VpZCUzZGF3LWNlbiUyNnV0bV9zb3VyY2UlM2RCaW5nJTI2dXRtX21lZGl1bSUzZGNwYyUyNnV0bV9jYW1wYWlnbiUzZHBwYy1hY2gtbWFyLW1zbi11ay1lbi11ay1ibW0tc2Vhci1hdyUyNnV0bV90ZXJtJTNkbWFyJTI2dXRtX2NvbnRlbnQlM2R1ay1lbi1HQi1QR0IlMjZtc2Nsa2lkJTNkJTdibXNjbGtpZCU3ZA&rlid=a91e2e52510c1dcd05bb7282ceb711bc/RK=2/RS=UanXKTpTa9HSoD_xADN37zQiyYA-;_ylc=cnQDMQ--?p=Accor+UK+Limited,London&IG=0ac9eb2da2824e0eaa00000000b5b900		London	Finance,Insurance	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	04/08/2013
ACCORD GLOBAL TECHNOLOGY SOLUTIONS PRIVATE LIMITED	https://accord-global.com/		CAMBRIDGE	Others	Worker (A rating)	Intra-company Routes	14/02/2020
Accord Healthcare Limited	https://www.accord-healthcare.com/uk/		North Harrow	Manufacturing	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	24/12/2018
Accord Management Consultancy Ltd	https://www.dnb.com/business-directory/company-profiles.accord_management_consultancy_ltd.0fb132f31a0eadd90de7e7cbe7ccaddb.html		St. Albans	Computer Programming	Worker (A rating)	Skilled Worker	27/09/2021
Accord Software and Systems Private Limited	http://www.accord-soft.com/		Cambridge	Others	Worker (A rating)	Intra-company Routes	04/08/2013
Accotax Ltd	https://r.search.yahoo.com/cbclk2/dWU9Q0U2Qzk3NzMxQjc2NEU0MiZ1dD0xNjEzMzkzNTU5NDIwJnVvPTc0Njk4MjA0NjM2NDA0Jmx0PTImcz0xJmVzPVRjeW4zSWtHUFM4U0M0WWNnS29kTHRDSExmQTM2M1F5b3cud1ZTT1U-/RV=2/RE=1613422359/RO=10/RU=https://www.bing.com/aclick?ld=e84DGqROuZQHMG2t7HOjnrHjVUCUxjhzAINXJCo80Blwy7VuLBor0vyGzHG94cx2EA5BC34Oyj6g7wwQgEj_sfBxJYFL0FkdQdcDv4y752gWNdwYrYgtcoXu3yeoMVN01qbTqJcGcQU04vdJ4e6UorhwGdd5cwItJl9EDJ9YV_1c4AVxP7HBdpSvmvrB_2s24vqfXcUA&u=aHR0cHMlM2ElMmYlMmZ3d3cuYW5kaWNhLmNvbSUyZmFuZGljYV9jdDYwMF9jb3Jwb3JhdGlvbl90YXhfc29mdHdhcmUuaHRtbA&rlid=06b570ea28621a7a8ed210c046f50db2/RK=2/RS=1.n5VxamtnXSNt_a_1Uud8TCkAA-;_ylc=cnQDMQ--?IG=62886ccb58a74d55ae000000006dcfb3		London	Legal	Worker (A rating)	Skilled Worker	15/02/2021
Account Media Limited	https://www.indeed.co.uk/Media-Account-jobs-in-London-NW10		London	Advertising	Worker (A rating)	Skilled Worker	30/12/2020
Accountagility Limited	https://www.accountagility.com/		London	Computer Programming	Worker (A rating)	Skilled Worker	27/10/2016
Accountancy and Taxation Services	https://www.ascotaccountancy.com/		London	Legal	Worker (A rating)	Skilled Worker	08/07/2020
Accountancy Global Services Ltd t/a Acumen Plus	http://www.acumenaccountants.co.uk/		Luton	Others	Worker (A rating)	Skilled Worker	23/04/2020
Accountax World Ltd T/A Accounts and Tax World	https://www.accountsandtaxworld.co.uk/		London	Others	Worker (A rating)	Skilled Worker	07/03/2018
Accounting Freedom	http://www.accountingfreedom.co.uk/		London	Legal	Worker (A rating)	Skilled Worker	03/05/2014
Accounting Solutions Manchester LLP	https://r.search.yahoo.com/cbclk2/dWU9N0QzMjMyREIyMDlCNDEyNiZ1dD0xNjI0MDQwMTM1OTkxJnVvPTc5NTc3MzAwNDQ2NjI4Jmx0PTImcz0xJmVzPUF0WmlFRGdHUFMudlJaRXBhMTN5V1g1TEdSckJlS0RXYlM3QnRtZUQ-/RV=2/RE=1624068936/RO=10/RU=https://www.bing.com/aclick?ld=e8bt7I55gmxPtLl3VlcWJh9jVUCUwvhlkv68OzcMmYpJqVQsf5M9gfQXNNWtWj0VMiuKBSimHVTl7oM8AjRh0kjIAoUFdVgpVh7vPAzuVe096FgE6JgIMPV_RTEWiTAteJYip54-jdrnfkBZNqfpG8kw6imaH5JKpBHWdMT1nTHymQmfY3y_4-G4FTdcg8D5KMNTRmUQ&u=aHR0cHMlM2ElMmYlMmZ1ay5zZWFyY2hhbmRzaG9wcGluZy5vcmclMmZhciUzZnElM2RtYW5jaGVzdGVyJTJiYWNjb3VudGluZyUyNm8lM2QxNDYyMTc5JTI2cmNoJTNkaW50bDE4MiUyNnJ0YiUzZCUyNmNsaWQlM2Rhai1hbGxzZWFyY2hzaXRlLWludGwyJTI2dXRtX3NvdXJjZSUzZGIlMjZ1dG1fbWVkaXVtJTNkYmNwYyUyNmN0JTNkJTI2Y2FtcGFpZ25pZCUzZDQwNTY1MzEzNCUyNmFnaWQlM2QxMjczMjM1MTQyNjU4MDc2JTI2YWRpZCUzZDc5NTc3MzAwNDQ2NjI4JTI2a3dpZCUzZGt3ZC03OTU3NzU3NjU0MzMyNSUzYWxvYy0xODglMjZjbGlja2lkJTNkODBhOTZjOTM1MDc5MWM3YzA5YjYwYzVmYjJiMTMyNDk&rlid=80a96c9350791c7c09b60c5fb2b13249/RK=2/RS=U_IX.CcjNqcl0jV_DWxmTQhnEIM-;_ylc=cnQDMQ--?IG=481e29a32ca842f2b50000000087fcc8		Manchester	Others	Worker (A rating)	Skilled Worker 17Y68V8K6	18/06/2021
ACCOUNTING SQUARE LIMITED	https://accountingsquare.co.uk/		LONDON	Legal	Worker (A rating)	Skilled Worker	28/10/2020
ACCOUNTS AND LEGAL CONSULTANTS LTD	https://www.accountsandlegal.co.uk/		London	Legal	Worker (A rating)	Skilled Worker	15/11/2019
Accrington Cricket & Tennis Club	http://accringtoncc.com/		Accrington	Others	Temporary Worker (A rating)	Creative & Sporting	04/08/2013
Accu Technology UK Ltd	https://www.accu.co.uk/en/authentication?back=history		Oxford	Architecture	Worker (A rating)	Intra-company Routes	05/09/2019
Acculabs Diagnostics UK Ltd	http://acculabsdiagnostics.co.uk/		Billingham	Others	Worker (A rating)	Skilled Worker	15/02/2019
Acculegal Solicitors	https://www.lawfirms.co.uk/acculegal-solicitors/		London	Others	Worker (A rating)	Skilled Worker	04/08/2013
Accuracy UK Ltd	https://www.accuracy.com/global-reach/united-kingdom		London	Management	Worker (A rating)	Skilled Worker	04/08/2013
AccuRx Limited	https://www.accurx.com/		London	Computer Programming	Worker (A rating)	Skilled Worker	13/12/2018
Accuver EMEA Ltd.	https://vips-communications-ltd-harrow.b4r-uk.com/		Watford	Wholesale & Retail	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	04/08/2013
ACE & Company UK Limited	https://aceandcompany.com/		London	Administrative and support	Worker (A rating)	Skilled Worker	28/09/2018
Ace Childrens Occupational Therapy Limited	https://acechildrensoccupationaltherapy.com/		Crondall	Others	Worker (A rating)	Skilled Worker 9R1X6KFF6	28/05/2021
ACE Group International Limited	https://www.acegrp.com/		London	Management	Worker (A rating)	Skilled Worker	06/06/2014
ACE Hotels Trading Ltd	https://www.acehotel.com/london/		London	Food & Accomodation	Worker (A rating)	Skilled Worker	28/05/2019
Ace Medical Partnership	http://www.acemedicalpartnership.co.uk/		Birmingham	Dental	Worker (A rating)	Skilled Worker	24/10/2019
Ace Pro Services Ltd	http://www.aceproservices.co.uk/about-us.php		London	Administrative and support	Worker (A rating)	Skilled Worker	16/10/2019
Ace Software Solutions Ltd	https://www.fmb.org.uk/member-builders/ace-engineering-solutions-ltd-nw10-7ff/		London	Computer Programming	Worker (A rating)	Skilled Worker	06/11/2017
Ace Technologies Limited	http://www.ace-technologies.co/contacts.html		Newbury Park, Illford	Computer Programming	Worker (A rating)	Skilled Worker	07/06/2014
ACE THINKER LIMITED	https://www.acethinker.com/		London	Computer Programming	Worker (A rating)	Skilled Worker	16/11/2020
ACEAXIS LIMITED	https://aceaxis.co.uk/		Swindon	IT,Telecommunication	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	04/08/2013
Acensys Ltd	https://acensys.com/		London	Computer Programming	Worker (A rating)	Skilled Worker	29/04/2017
ACER International Limited	https://www.heacademy.ac.uk/institution/acer-international-ltd-uk		London	Education	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	10/04/2015
Acer UK Limited	https://www.acer.com/ac/en/GB/content/contacts		West Drayton	Wholesale & Retail	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	04/08/2013
Acero Construction Ltd	https://www.checkcompany.co.uk/company/09600553/ACERO-CONSTRUCTION-LTD		CHORLEY	Construction	Worker (A rating)	Skilled Worker	18/08/2021
ACES ACCOUNTANCY SERVICES LIMITED T/A TAXASSIST ACCOUNTANTS	https://www.taxassist.co.uk/accountants/hornchurch/contact		Hornchurch	Legal	Worker (A rating)	Skilled Worker	29/05/2020
Aceso Global Health Consultants Limited	https://www.gbrbusiness.com/company/Logan-Manikam-Locums-Ltd		Greater London	Others	Worker (A rating)	Skilled Worker	11/09/2018
Aceville Publications Limited	https://www.aceville.com/		Colchester	Publishing	Worker (A rating)	Skilled Worker	01/11/2018
ACG Europe Ltd	https://www.acgineurope.com/		Corby	Wholesale & Retail	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	18/04/2016
ACHERON CAPITAL LIMITED	http://www.acheroncapital.co.uk/		LONDON	Finance,Insurance	Worker (A rating)	Skilled Worker	04/08/2013
Achieve Teachers Ltd	https://www.achieveeducation.com/		Barnet	Education	Worker (A rating)	Skilled Worker	02/11/2020
Achieve UK Training Ltd	about:///		Birmingham	Education	Worker (A rating)	Skilled Worker	29/07/2021
Achievers Solutions UK Ltd	https://www.achievers.com/gb/		Manchester	Management	Worker (A rating),Worker (A rating)	Intra-company Routes,Skilled Worker	07/04/2021
Achilles Group Limited	https://www.achilles.com/		Abindgon	Finance,Insurance	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	04/08/2013
Achilles Therapeutics UK Limited	https://achillestx.com/		London	Scientific Research	Worker (A rating),Worker (A rating)	Intra-company Routes,Skilled Worker	20/05/2021
Aci Express (UK) Ltd	http://www.aciexpress.co.uk/		Heston	Transportation & Storage	Worker (A rating)	Skilled Worker	04/08/2013
ACI Group Ltd	https://www.acigroup.biz/		Cookham	Wholesale & Retail	Worker (A rating)	Skilled Worker	14/05/2021
ACI Worldwide (EMEA) Limited	https://www.aciworldwide.com/		Brookwood	Computer Programming	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	04/08/2013
Acin Limited	https://www.acin.com/		Farnborough	Construction	Worker (A rating)	Skilled Worker	09/12/2019
Ackroyd House Limited	https://healthwatchrotherham.org.uk/services/ackroyd-house-limited-rotherham/		Rotherham	Social Work	Worker (A rating)	Skilled Worker	15/06/2017
Ackroyd Lowrie Limited	https://www.ackroydlowrie.com/		London	Architecture	Worker (A rating)	Skilled Worker	04/10/2021
Ackworth School	https://www.ackworthschool.com/		Pontefract	Others	Temporary Worker (A rating),Worker (A rating)	Voluntary Workers, Skilled Worker	04/08/2013
ACLAS Technics Limited	http://www.aclastechnics.com/		Livingston	Transportation & Storage	Worker (A rating)	Skilled Worker	08/01/2015
ACM Global Central Laboratory Limited	https://www.acmgloballab.com/		York	Management	Worker (A rating)	Skilled Worker QGQ05G3T2	16/06/2021
ACME CREDIT CONSULTANTS LIMITED	https://r.search.yahoo.com/cbclk2/dWU9NTdBM0E4NzNBM0E1NDA4OCZ1dD0xNjMxMjk3NzQzMDM2JnVvPTgxMjI2NTA5MTA3MDMzJmx0PTImcz0xJmVzPWcyV09SOFVHUFMuMHZTQk1paHdqLjFyRzNqV2VkcnNnQnZ5elpHdVI-/RV=2/RE=1631326543/RO=10/RU=https://www.bing.com/aclick?ld=e8eFvahkgGZ12d1JJyKPBTPzVUCUyWBwv4lbsFT9wCS27IwUpmRnjC2s_WBZlVitEYJgPwXmxVo2i8sLV20-ceojPUiXM7b8aqfwRPJc6vhqlqlVYgXIFHYGYQltzySi9ObBIWHb4AZ20SrY3pugM9s6GPePffPP-S_KUXgqTkeSEd67sLPkqexZUmlZ7ZpecIJb5QNg&u=aHR0cHMlM2ElMmYlMmZ3d3cuc2VhcmNoaW5mb3RvZGF5LmNvbSUyZnNscCUzZiUyNnElM2RjcmVkaXQlMmJjb25zdWx0YW50cyUyNnNpZCUzZGVjMGEzODM1LTU2MmUtNGUxOC05MTA5LWVlZDEyODQ1NWQ1Zi0wLWl0X21zbSUyNmt3aWQlM2RBQ01FJTI1MjBDUkVESVQlMjUyMENPTlNVTFRBTlRTJTI1MjBMSU1JVEVEJTJjV2VzdCUyNTIwRHJheXRvbiUyNmNpZCUzZDgxMjI2NTA5MTA3MDMzJTI2bXNjbGtpZCUzZDQwODA4NmZjNmExNjE5M2FmNzc4ZTdjN2NhZDkwZmRm&rlid=408086fc6a16193af778e7c7cad90fdf/RK=2/RS=aiX5or1sjZOQGuYWARiKDXAda9Q-;_ylc=cnQDMQ--?IG=628b7d29ecaf462681000000001eff00		West Drayton	Finance,Insurance	Worker (A rating)	Skilled Worker	10/09/2021
Acme People Limited	https://acmepeopleco.com/		London	Architecture	Worker (A rating)	Skilled Worker	22/09/2020
Acme Vape Ltd.	https://www.acmevapelab.co.uk/		Preston	Wholesale & Retail	Worker (A rating)	Skilled Worker	27/03/2018
ACN ACCOUNTANTS	https://r.search.yahoo.com/cbclk2/dWU9MkNDN0QyMTE1QkE3NDlCQyZ1dD0xNjE5ODA2NTM2MDU3JnVvPTc1MTc5MTMyNDc3NjE3Jmx0PTImcz0xJmVzPWxoRjZvUlFHUFM5VFNNZzQzS3RhNWk5bHI4bW9jY0F0N3dFdEVyZmE-/RV=2/RE=1619835336/RO=10/RU=https://www.bing.com/aclick?ld=e8c9fqPigCtesnsdg2dDhemTVUCUx9_N1LzlW2LD3zw-yXiFWHjjTJu64x0KP9FOK9ZdnRrpwiuXP5aGnJ-fr7XTzflSiZ7kcxjubAWGCS1AhSI8vGdnuN7EdMYzJ2i_3pCuk-IGZ1hdkSiAr7eJhDih3W05YpY2Cpacj6UaORPF8aWN3ORWBSMwgnUz27XOLdoQZGkA&u=aHR0cHMlM2ElMmYlMmZhY2NvdW50aW5ncXVvdGVzLmNvLnVrJTJmZmluZC1hY2NvdW50YW50JTJmJTNmZW5naW5lJTNkYmluZ2FkcyUyNmNhbXBhaWduJTNkOTE4MTEwOTMlMjZhZF9ncm91cCUzZDEyMDI4NjU4NjYzNTg2NTIlMjZtYXRjaF90eXBlJTNkcCUyNmRldmljZSUzZGMlMjZjcmVhdGl2ZSUzZDc1MTc5MTMyNDc3NjE3JTI2cXVlcnklM2RBQ04lMjUyMEFDQ09VTlRBTlRTJTJjR1JBWVMlMjZrZXl3b3JkJTNkJTI1MkJBY2NvdW50YW50cyUyNTIwJTI1MkJHcmF5cyUyNm1zY2xraWQlM2Q4ZjZhYzUzNTM1ZmQxNmFjMjUxYmE1Yjk3Y2I1MzIwZiUyNnV0bV9zb3VyY2UlM2RiaW5nJTI2dXRtX21lZGl1bSUzZGNwYyUyNnV0bV9jYW1wYWlnbiUzZEFjY291bnRpbmclMjUyMCUyNTdDJTI1MjBSZXN0JTI1MjBvZiUyNTIwVUslMjZ1dG1fdGVybSUzZCUyNTJCQWNjb3VudGFudHMlMjUyMCUyNTJCR3JheXMlMjZ1dG1fY29udGVudCUzZEFyZWElMjUyMC1pbiUyNTIwQk1NJTI1MjAlMjU3QyUyNTIwQWNjb3VudGFudHM&rlid=8f6ac53535fd16ac251ba5b97cb5320f/RK=2/RS=PzRTtdV5HQmMNfz860MUsBNuw70-;_ylc=cnQDMQ--?IG=0ac4d717a2d74fa59b00000000ff8be7		GRAYS	Others	Worker (A rating)	Skilled Worker	30/04/2021
ACNielsen Company Limited	https://www.nielsen.com/uk/en.html		Oxford	Others	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	04/08/2013
ACO Building Company UK Ltd	https://www.aco.co.uk/		Poole	Administrative and support	Worker (A rating)	Skilled Worker	22/09/2021
A-Cold-Wall* Limited	https://www.businessoffashion.com/articles/news-bites/tomorrow-london-acquires-stake-in-a-cold-wall		London	Administrative and support	Worker (A rating)	Skilled Worker	31/05/2019
Acomb Cricket Club	https://acomb.play-cricket.com/		York	Others	Temporary Worker (A rating)	Creative & Sporting	17/03/2020
Aconite Technology Limited	https://www.aconitetechnology.com/		London	Computer Programming	Worker (A rating)	Skilled Worker	07/12/2017
a-connect solution (UK) limited	https://www.gbrbusiness.com/company/Aconnect-Solution-Uk-Limited		London	Management	Worker (A rating)	Skilled Worker	27/06/2020
Acorn Aspirations Limited	https://acornaspirations.com/about-us/		Southampton, England	Administrative and support	Worker (A rating)	Skilled Worker	28/07/2021
Acorn Education Trust	https://www.acorneducationtrust.com/		Warminster	Education	Worker (A rating)	Skilled Worker	12/12/2017
Acorn Fostering Services Limited	https://www.acornfostering.com/		Leicester	Social Work	Worker (A rating)	Skilled Worker	30/12/2020
Acorn Health Care Limited	https://www.carehome.co.uk/carehome.cfm/searchazref/20001070ACOC		East Grinstead	Care Home	Worker (A rating)	Skilled Worker	04/08/2013
Acorn Health Partnership	https://www.acornhealthpartnership.co.uk/		Hampshire	Others	Worker (A rating)	Skilled Worker	01/07/2019
Acorn Hill Nursing Home	https://mychoice.leicester.gov.uk/Services/87		Leicester	Others	Worker (A rating)	Skilled Worker	01/03/2021
Acorn Insurance and Financial Services Limited	https://www.acorninsure.co.uk/		Liverpool	Others	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	25/02/2019
Acorn IT Systems Ltd	http://www.acornitsystems.co.uk/		Reading	Others	Worker (A rating)	Skilled Worker	17/01/2019
Acorn Lodge Care Home	https://www.carehome.co.uk/carehome.cfm/searchazref/20001005ACOA		London	Others	Worker (A rating)	Skilled Worker	04/08/2013
Acorn Mobility Services Limited	https://www.acornstairlifts.co.uk/		Steeton	Manufacturing	Worker (A rating)	Skilled Worker	20/07/2017
Acorn Psychology Ltd	https://www.acornpsychology.com.au/		Haslingden	Education	Worker (A rating)	Skilled Worker	26/08/2021
Acoustic & Engineering Consultants Limited	http://aecltd.co.uk/		Manchester	Management	Worker (A rating)	Skilled Worker	08/11/2018
Acoustiguide Limited	https://show.museumsandheritage.com/feature/acoustiguide-ltd/		London	Arts ,Entertainment	Worker (A rating)	Intra-company Routes	29/10/2013
Acquia Ltd	https://www.acquia.com/		Reading	Software Publishing	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	04/08/2013
Acquire Performance Marketing	http://acquire.co.uk/		London	Advertising	Worker (A rating)	Skilled Worker	03/03/2020
Acquired Limited	https://acquired.com/about/		London	Finance,Insurance	Worker (A rating)	Skilled Worker	05/03/2021
Acquis Consulting UK Limited	https://www.acquisconsulting.com/contact_us		London	Others	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	01/09/2016
Acre Platforms Limited	https://www.theconstructionindex.co.uk/company/Acre-Close-Holdings-Ltd/44980		London	Computer Programming	Worker (A rating)	Skilled Worker	25/06/2019
Acre Resources Ltd	https://www.acre.com/		London	Recruitment	Worker (A rating)	Skilled Worker	01/02/2017
acrinax Ltd	https://acrinax.com/		London	IT,Telecommunication	Worker (A rating)	Skilled Worker	04/02/2020
Acrisure Re Canada Limited	https://www.acrisure.com/reinsurance/		London	Others	Worker (A rating),Worker (A rating)	Skilled Worker,Intra-company Routes	15/09/2021
Acro Aircraft Seating Limited	https://www.acro.aero/		Crick	Manufacturing	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	06/06/2019
Across the Pond - Study in Britain Limited	https://www.studyacrossthepond.com/		Crookham Village	Recruitment	Worker (A rating)	Skilled Worker	29/11/2019
Across the Pond Productions Limited	https://www.atp.tv/		London	Video or Music Production	Worker (A rating)	Skilled Worker	04/08/2013
Acrotrend Solutions Limited	https://www.acrotrend.com/		London	Computer Programming	Worker (A rating)	Skilled Worker	20/10/2017
ACRS Limited	https://www.acrsltd.co.uk/		Pershore	Construction	Worker (A rating)	Skilled Worker	22/02/2021
Acrylicize Ltd	http://www.acrylicize.com/		Lodnon	Arts ,Entertainment	Worker (A rating)	Skilled Worker	07/04/2015
ACS Aviation Ltd	https://www.acsaviation.com/		Scone	Manufacturing	Worker (A rating)	Skilled Worker	14/03/2016
ACS Care at Home Ltd	https://www.which.co.uk/later-life-care/care-services-directory/fife/home-care/lochgelly/acs-care-at-home-ltd-ky5-8hu-cs2011288100-1		Lochgelly	Social Work	Worker (A rating)	Skilled Worker	13/09/2021
ACS COMMUNITY PROJECTS (ACS UK) LTD	https://www.acs-healthcare.org/		Dagenham Heathway, Essex	Social Work	Worker (A rating)	Skilled Worker	28/07/2021
ACS International	https://nottsacs.com/		Nottingham	Others	Worker (A rating)	Skilled Worker	08/01/2019
ACS International Ltd - UK Branch	https://acs-i.org/		Beaconsfield	Others	Worker (A rating),Worker (A rating)	Intra-company Routes,Skilled Worker	25/08/2021
ACS International Schools Limited	https://www.acs-schools.com/		Cobham	Education	Worker (A rating)	Skilled Worker	04/08/2013
ACS NATIONWIDE LTD	http://www.acssurrey.com/		Woking	Transportation & Storage	Worker (A rating)	Skilled Worker	30/12/2020
ACT Blade Ltd	https://actblade.com/		Edinburgh	Scientific Research	Worker (A rating)	Skilled Worker	31/03/2021
ACT Developments London Limited	https://www.act-developments.co.uk/		London	Construction	Worker (A rating)	Skilled Worker	13/10/2021
ACT London Limited	http://www.act.london/		London	Others	Worker (A rating)	Skilled Worker	31/05/2018
Actant Ltd	http://www.actant.com/		London	Computer Programming	Worker (A rating)	Skilled Worker	22/05/2018
Actelligent (U.K.) Company Limited	https://www.companysearchesmadesimple.com/company/uk/11375854/actelligent-u-k-company-limited/		London	Finance,Insurance	Worker (A rating)	Skilled Worker	18/12/2018
Actemium UK Ltd	https://www.actemium.co.uk/en/		Birmingham	Construction	Worker (A rating)	Skilled Worker	19/01/2016
Acteon Group Limited	https://acteon.com/		Norwich	Management	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	04/08/2013
ACTI LABORATORIES LTD	https://panjiva.com/Acti-Laboratories-Uk-Ltd/38708753		ANDOVER	Wholesale & Retail	Worker (A rating)	Skilled Worker	07/06/2017
Actimize UK Limited	https://www.niceactimize.com/		London	Computer Programming	Worker (A rating),Worker (A rating)	Skilled Worker, Intra-company Routes	20/02/2017
Action 365 Ltd	https://www.action365.co.uk/		Cheadle Hulme	Finance,Insurance	Worker (A rating)	Skilled Worker	02/02/2018
Action Against Hunger UK	https://www.actionagainsthunger.org.uk/		London	Social Work	Worker (A rating)	Skilled Worker	30/12/2020
